model,oem,network_edge,weight,display_size,height,width,depth,battery,launch.year,launch.day,launch.month
Timeport P7389,Motorola,No,140.0,,130.0,46.0,23.0,9.231221180711186,2000.0,,
Timeport L7089,Motorola,No,140.0,,130.0,46.0,23.0,9.231221180711186,2000.0,,
V3690,Motorola,No,83.0,,83.0,44.0,25.0,8.968666793195208,1999.0,,
V3688,Motorola,No,83.0,,83.0,44.0,25.0,9.231221180711186,1998.0,,
d520,Motorola,No,170.0,,140.0,50.0,27.0,9.346513733165635,1998.0,,
Zinc II,MWg,Class 10,185.0,7.111999999999999,109.5,59.0,18.0,10.580258567499788,2008.0,,5.0
Atom Life,MWg,Class 10,145.0,6.8580000000000005,106.0,58.0,18.0,10.580258567499788,2007.0,,1.0
UBiQUiO 503g,MWg,Class 10,157.0,6.096,123.0,65.0,17.0,10.55170826162069,2007.0,,4.0
Atom V,MWg,Class 10,133.0,7.111999999999999,116.0,59.0,15.0,10.345405246717796,2008.0,,3.0
UBiQUiO 501,MWg,No,120.0,6.35,122.0,65.0,13.5,10.28886607416582,2008.0,,3.0
Terrain,NEC,Yes,171.8,7.8740000000000006,127.5,64.5,14.5,10.892542816648552,2013.0,,6.0
804N,NEC,No,115.0,5.588000000000001,93.0,48.0,23.0,9.493855449240822,2006.0,,4.0
e1108,NEC,No,84.0,4.572,103.0,44.0,18.5,,2006.0,,
N344i,NEC,No,95.0,4.572,109.0,47.0,11.9,9.493855449240822,2005.0,,
e373,NEC,No,90.0,4.826,92.0,44.0,19.2,9.967226258835993,2006.0,,5.0
e636,NEC,No,110.0,5.588000000000001,102.0,48.0,13.9,9.815383295813538,2006.0,,2.0
N500i,NEC,Class 10,99.0,4.826,93.0,46.0,25.0,9.733015321685963,2006.0,,2.0
N500iS,NEC,Class 10,95.0,,101.0,48.0,13.6,9.681238411777805,2006.0,,2.0
N908,NEC,No,84.0,5.588000000000001,83.4,53.2,12.8,,2006.0,,7.0
N938,NEC,No,79.0,,87.0,56.0,14.0,9.105908508571158,2005.0,,5.0
e353,NEC,No,90.0,,117.0,46.0,16.0,9.590587049915035,2005.0,,11.0
e121,NEC,No,95.0,4.572,106.0,44.0,12.4,9.64565843240871,2005.0,,11.0
e122,NEC,No,90.0,,102.5,43.0,18.0,9.493855449240822,2005.0,,11.0
e949/L1,NEC,No,96.0,4.826,102.0,47.9,11.9,9.231221180711186,2005.0,,5.0
N600i,NEC,No,113.0,5.08,94.4,47.5,24.5,9.967226258835993,2005.0,,8.0
e540/N411i,NEC,No,95.0,4.826,93.0,46.0,24.0,9.733015321685963,2005.0,,2.0
N900iG,NEC,No,132.0,,103.0,50.0,28.0,,2004.0,,11.0
N160,NEC,No,80.0,,82.5,45.0,22.6,9.493855449240822,2004.0,,11.0
N150,NEC,No,80.0,,91.0,44.0,20.0,,2004.0,,11.0
e238,NEC,No,95.0,,90.0,44.0,23.0,9.733015321685963,2004.0,,11.0
N940,NEC,No,112.0,,101.5,51.5,20.7,10.230020435705635,2004.0,,11.0
N930,NEC,No,72.0,,85.5,54.0,11.9,,2004.0,,11.0
N630,NEC,No,95.0,,99.0,47.0,22.0,9.453270634010623,2005.0,,2.0
N850,NEC,No,95.0,4.826,93.0,46.0,24.0,,2005.0,,2.0
N840,NEC,No,118.0,5.588000000000001,100.0,48.0,25.0,10.10459875356437,2004.0,,11.0
N750,NEC,No,97.0,,92.9,45.8,23.6,9.453270634010623,2005.0,,2.0
802,NEC,No,125.0,,100.0,50.0,26.0,,2004.0,,8.0
N342i,NEC,No,90.0,,86.0,47.0,24.0,9.60917873814198,2004.0,,11.0
N500,NEC,No,80.0,,86.0,48.0,14.5,,2004.0,,11.0
e101,NEC,No,85.0,4.572,84.0,45.0,24.0,9.60917873814198,2004.0,,11.0
N110,NEC,No,85.0,,84.0,45.0,24.0,9.60917873814198,2004.0,,8.0
N109,NEC,No,73.0,,102.0,45.0,15.0,9.157346935362844,2004.0,,8.0
N620,NEC,No,102.0,,99.5,52.5,20.0,9.64565843240871,2004.0,,8.0
N610,NEC,No,95.0,,89.0,48.5,21.2,,2004.0,,8.0
e313,NEC,No,126.0,,146.0,54.0,20.0,10.10459875356437,2004.0,,2.0
N710,NEC,No,95.0,4.572,91.0,45.0,26.0,,2004.0,,2.0
N700,NEC,No,95.0,4.572,90.0,43.0,23.0,,2003.0,,11.0
N600,NEC,No,110.0,,93.5,48.0,25.0,,2003.0,,11.0
c616v,NEC,No,130.0,5.588000000000001,103.0,53.0,26.0,9.60917873814198,2003.0,,11.0
e616,NEC,No,130.0,5.588000000000001,103.0,53.0,26.0,9.60917873814198,2003.0,,11.0
e808y,NEC,No,190.0,,143.0,75.0,20.0,,2003.0,,8.0
e808,NEC,No,200.0,,105.0,80.0,23.0,10.230020435705635,2003.0,,2.0
e530,NEC,No,110.0,,101.0,48.0,24.0,9.64565843240871,2003.0,,11.0
e525,NEC,No,110.0,,101.0,48.0,24.0,9.64565843240871,2003.0,,
N341i,NEC,No,110.0,,101.0,48.0,24.0,9.64565843240871,2003.0,,
N223i,NEC,No,110.0,,88.0,45.0,26.0,9.60917873814198,2003.0,,
N22i,NEC,No,110.0,,101.0,48.0,27.0,9.64565843240871,2003.0,,
N21i,NEC,No,120.0,,102.0,52.0,24.7,,2002.0,,
DB7000,NEC,No,120.0,,102.0,52.0,24.7,,2002.0,,
DB6000,NEC,No,,,94.0,50.0,26.0,,2001.0,,
DB5000,NEC,No,99.0,,90.0,46.0,23.0,,2001.0,,
DB4000,NEC,No,99.0,,120.0,42.0,22.0,,2000.0,,
DB2000,NEC,No,130.0,,131.0,41.0,19.0,,1999.0,,
DB500,NEC,No,135.0,,134.0,48.0,26.0,,1999.0,,
N2,Neonode,No,70.0,5.08,77.0,47.0,14.7,,2007.0,,2.0
Andy C5.5E2I,NIU,Yes,128.0,13.97,154.5,79.0,9.2,11.551227603598289,2015.0,,12.0
Andy 3.5E2I,NIU,Class 12,102.0,8.89,115.5,62.8,10.7,10.345405246717796,2015.0,,2.0
Andy 4E2I,NIU,Class 12,110.0,10.16,121.0,64.6,10.7,10.452241240430817,2015.0,,1.0
Andy 5EI,NIU,Class 12,160.0,12.7,142.8,73.4,9.5,10.59898297103609,2014.0,,5.0
Andy 5T,NIU,Class 12,123.0,12.7,144.0,69.7,6.9,10.814582465906277,2014.0,,7.0
C21A,NIU,No,73.0,4.572,106.0,45.0,14.5,9.231221180711186,2013.0,,3.0
F10,NIU,No,72.0,5.588000000000001,102.0,59.0,13.7,9.231221180711186,2012.0,,11.0
Z10,NIU,No,90.0,5.08,113.2,55.5,14.5,9.967226258835993,2013.0,,11.0
Tek 5D,NIU,Class 12,150.0,12.7,156.3,74.2,9.3,10.966505451905741,2015.0,,1.0
Tek 4D2,NIU,Class 12,152.0,10.16,123.0,63.0,10.3,10.230020435705635,2014.0,,8.0
Niutek 3.5D2,NIU,Class 12,98.0,8.89,116.0,61.0,11.5,10.230020435705635,2014.0,,8.0
GO 21,NIU,No,66.0,4.572,105.0,44.9,14.2,9.346513733165635,2014.0,,5.0
Niutek 4.5D,NIU,Class 12,139.0,11.43,137.6,68.0,10.4,10.689124404913258,2013.0,,12.0
Niutek 4.0D,NIU,Class 12,131.0,10.16,127.0,62.9,9.9,10.55170826162069,2013.0,,12.0
Niutek 3.5D,NIU,Class 12,108.0,8.89,118.0,62.5,13.5,10.452241240430817,2013.0,,12.0
GO 20,NIU,No,60.0,4.572,101.0,43.8,14.0,8.968666793195208,2013.0,,11.0
Niutek 3.5B,NIU,Class 10,92.0,8.89,113.6,62.0,13.8,10.345405246717796,2013.0,,3.0
LIV 10,NIU,No,73.0,4.572,102.0,58.0,13.3,9.749869427396844,2013.0,,3.0
GO 50,NIU,No,57.0,5.08,108.0,46.0,13.7,9.64565843240871,2013.0,,3.0
Niutek 3G 3.5 N209,NIU,Up to 60 kbps,71.0,8.89,117.0,63.0,12.0,10.230020435705635,2012.0,,6.0
Niutek 3G 4.0 N309,NIU,Up to 60 kbps,71.0,10.16,123.5,65.0,10.5,10.689124404913258,2012.0,,6.0
Pana 3G TV N206,NIU,Up to 60 kbps,71.0,5.08,103.5,56.1,14.0,9.64565843240871,2012.0,,6.0
GO 80,NIU,No,90.0,4.572,113.0,58.0,15.9,10.230020435705635,2012.0,,3.0
Domo N102,NIU,No,90.0,5.08,123.0,58.0,15.9,9.967226258835993,2012.0,,1.0
Bingo N103,NIU,No,45.0,4.572,100.0,43.8,14.5,8.968666793195208,2012.0,,1.0
Lotto N104,NIU,No,55.0,5.08,111.5,47.0,13.2,9.552669097514272,2012.0,,1.0
Pana N105,NIU,No,68.0,5.588000000000001,111.0,58.5,11.8,9.733015321685963,2012.0,,1.0
Pana TV N106,NIU,No,70.0,5.08,111.0,58.5,13.5,9.967226258835993,2012.0,,1.0
NiutekQ N108,NIU,No,73.0,5.842,107.9,59.4,13.7,9.967226258835993,2012.0,,1.0
Niutek N109,NIU,No,71.0,7.111999999999999,107.8,58.2,13.7,9.967226258835993,2012.0,,1.0
X71,Nokia,Yes,180.0,16.2306,157.2,76.5,8.0,11.773551346428505,2019.0,,4.0
9 PureView,Nokia,Yes,172.0,15.2146,155.0,75.0,8.0,11.697402007502708,2019.0,,2.0
4.2,Nokia,Yes,161.0,14.503400000000001,149.0,71.3,8.4,11.551227603598289,2019.0,,2.0
3.2,Nokia,Yes,181.0,15.9004,159.4,76.2,8.6,11.966144913345602,2019.0,,2.0
1 Plus,Nokia,Yes,,13.843,145.0,70.4,8.6,11.28828934218097,2019.0,,2.0
210,Nokia,No,,6.096,120.8,53.5,13.8,9.995767150877802,2019.0,,2.0
8.1 (Nokia X7),Nokia,Yes,180.0,15.697199999999999,154.8,75.8,8.0,11.773551346428505,2018.0,,12.0
106 (2018),Nokia,No,70.2,4.572,111.2,49.5,14.4,9.64565843240871,2018.0,,11.0
3.1 Plus,Nokia,Yes,180.0,15.24,156.9,76.4,8.2,11.773551346428505,2018.0,,10.0
7.1,Nokia,Yes,160.0,14.8336,149.7,71.2,8.0,11.579787329526992,2018.0,,10.0
6.1 Plus (Nokia X6),Nokia,Yes,151.0,14.732,147.2,71.0,8.0,11.579787329526992,2018.0,,7.0
5.1 Plus (Nokia X5),Nokia,Yes,160.0,14.884400000000001,149.5,72.0,8.1,11.579787329526992,2018.0,,7.0
5.1,Nokia,Yes,,13.97,151.1,70.7,8.2,11.536732889835415,2018.0,,5.0
3.1,Nokia,Yes,138.3,13.208,146.3,68.7,8.7,11.546412195119352,2018.0,,5.0
2.1,Nokia,Yes,174.0,13.97,153.6,77.6,9.7,11.966144913345602,2018.0,,5.0
8110 4G,Nokia,Yes,117.0,6.096,133.5,49.3,14.9,,2018.0,,2.0
8 Sirocco,Nokia,Yes,177.0,13.97,140.9,73.0,7.5,11.671098725748465,2018.0,,2.0
7 plus,Nokia,Yes,183.0,15.24,158.4,75.6,8.0,11.892163309861965,2018.0,,2.0
6.1,Nokia,Yes,172.0,13.97,148.8,75.8,8.2,11.551227603598289,2018.0,,1.0
1,Nokia,Yes,,11.43,133.6,67.8,9.5,11.070791809423062,2018.0,,2.0
3310 4G,Nokia,Yes,88.1,6.096,117.0,52.4,13.4,10.230020435705635,2018.0,,1.0
2,Nokia,Yes,161.0,12.7,143.5,71.3,9.3,12.001760028327217,2017.0,,10.0
7,Nokia,Yes,,13.208,141.2,71.5,7.9,11.551227603598289,2017.0,,10.0
3310 3G,Nokia,Yes,,6.096,117.0,52.4,13.4,,2017.0,,9.0
8,Nokia,Yes,160.0,13.462,151.5,73.7,7.9,11.593857938858223,2017.0,,9.0
105 (2017),Nokia,No,73.0,4.572,112.0,49.5,14.4,9.64565843240871,2017.0,,7.0
130 (2017),Nokia,Yes,,4.572,111.5,48.4,14.2,9.995767150877802,2017.0,,7.0
3,Nokia,Yes,140.0,12.7,143.4,71.4,8.5,11.36139553316589,2017.0,,2.0
5,Nokia,Yes,160.0,13.208,149.7,72.5,8.0,11.551227603598289,2017.0,,2.0
6,Nokia,Yes,169.0,13.97,154.0,75.8,7.9,11.551227603598289,2017.0,,1.0
3310 (2017),Nokia,Yes,,6.096,115.6,51.0,12.8,,2017.0,,2.0
150,Nokia,Yes,81.0,6.096,118.0,50.2,13.5,,2016.0,,12.0
216,Nokia,Up to 236.8 kbps,,6.096,118.0,50.2,13.5,,2016.0,,9.0
230 Dual SIM,Nokia,Up to 236.8 kbps,91.8,7.111999999999999,124.6,53.4,10.9,10.230020435705635,2015.0,,11.0
230,Nokia,Up to 236.8 kbps,91.8,7.111999999999999,124.6,53.4,10.9,10.230020435705635,2015.0,,11.0
222 Dual SIM,Nokia,Up to 236.8 kbps,79.0,6.096,116.0,50.0,12.9,10.10459875356437,2015.0,,8.0
222,Nokia,Up to 236.8 kbps,79.0,6.096,116.0,50.0,12.9,10.10459875356437,2015.0,,8.0
105 Dual SIM (2015),Nokia,No,69.6,3.5559999999999996,108.5,45.5,14.1,9.64565843240871,2015.0,,6.0
105 (2015),Nokia,No,69.8,3.5559999999999996,108.5,45.5,14.1,9.64565843240871,2015.0,,6.0
215,Nokia,No,78.4,6.096,116.0,50.0,12.9,10.10459875356437,2015.0,,1.0
215 Dual SIM,Nokia,No,78.6,6.096,116.0,50.0,12.9,10.10459875356437,2015.0,,1.0
Lumia 638,Nokia,Yes,136.0,11.43,129.5,66.7,9.2,10.838416075797337,2014.0,,12.0
N1,Nokia,No,318.0,20.066000000000003,200.7,138.6,6.9,12.372048825272772,2014.0,,11.0
Lumia 730 Dual SIM,Nokia,Up to 296 kbps,130.0,11.938,134.7,68.5,8.7,11.103943429891558,2014.0,,9.0
Lumia 735,Nokia,Up to 296 kbps,134.0,11.938,134.7,68.5,8.9,11.103943429891558,2014.0,,9.0
Lumia 830,Nokia,Up to 296 kbps,150.0,12.7,139.4,70.7,8.5,11.103943429891558,2014.0,,9.0
130 Dual SIM,Nokia,nan,67.9,4.572,106.0,45.5,13.9,9.995767150877802,2014.0,,8.0
130,Nokia,nan,68.6,4.572,106.0,45.5,13.9,9.995767150877802,2014.0,,8.0
Lumia 530 Dual SIM,Nokia,Up to 236.8 kbps,129.0,10.16,119.7,62.3,11.7,10.482807956726667,2014.0,,7.0
Lumia 530,Nokia,Up to 236.8 kbps,129.0,10.16,119.7,62.3,11.7,10.482807956726667,2014.0,,7.0
X2 Dual SIM,Nokia,Up to 236.8 kbps,150.0,10.921999999999999,121.7,68.3,11.1,10.814582465906277,2014.0,,6.0
225,Nokia,Up to 236.8 kbps,99.8,7.111999999999999,124.0,55.5,10.4,10.230020435705635,2014.0,,4.0
225 Dual SIM,Nokia,Up to 236.8 kbps,100.6,7.111999999999999,124.0,55.5,10.4,10.230020435705635,2014.0,,4.0
Lumia 930,Nokia,Up to 236.8 kbps,167.0,12.7,137.0,71.0,9.8,11.241387363998937,2014.0,,4.0
Lumia 635,Nokia,Yes,134.0,11.43,129.5,66.7,9.2,10.838416075797337,2014.0,,4.0
Lumia 630 Dual SIM,Nokia,Yes,134.0,11.43,129.5,66.7,9.2,10.838416075797337,2014.0,,4.0
Lumia 630,Nokia,Yes,134.0,11.43,129.5,66.7,9.2,10.838416075797337,2014.0,,4.0
XL,Nokia,Up to 236.8 kbps,190.0,12.7,141.4,77.7,10.9,10.966505451905741,2014.0,,2.0
X+,Nokia,Up to 236.8 kbps,128.7,10.16,115.5,63.0,10.4,10.55170826162069,2014.0,,2.0
X,Nokia,Up to 236.8 kbps,128.7,10.16,115.5,63.0,10.4,10.55170826162069,2014.0,,2.0
Asha 230,Nokia,Up to 236.8 kbps,89.3,7.111999999999999,99.5,58.6,13.2,,2014.0,,2.0
220,Nokia,No,,6.096,116.4,50.3,13.2,,2014.0,,2.0
Lumia Icon,Nokia,Up to 236.8 kbps,167.0,12.7,137.0,71.0,9.8,11.241387363998937,2014.0,,2.0
Lumia 525,Nokia,Up to 236.8 kbps,124.0,10.16,119.9,64.0,9.9,10.482807956726667,2013.0,,11.0
Lumia 1520,Nokia,Up to 236.8 kbps,209.0,15.24,162.8,85.4,8.7,11.731743290707842,2013.0,,10.0
Lumia 1320,Nokia,Yes,220.0,15.24,164.2,85.9,9.8,11.731743290707842,2013.0,,10.0
Lumia 2520,Nokia,Up to 236.8 kbps,615.0,25.654,267.0,168.0,8.9,12.98744167293612,2013.0,,10.0
Asha 503 Dual SIM,Nokia,Up to 236.8 kbps,111.4,7.62,102.6,60.6,12.7,10.230020435705635,2013.0,,10.0
Asha 503,Nokia,Up to 236.8 kbps,110.2,7.62,102.6,60.6,12.7,10.230020435705635,2013.0,,10.0
Asha 502 Dual SIM,Nokia,Up to 236.8 kbps,100.0,7.62,99.6,59.5,11.1,9.981567281903015,2013.0,,10.0
Asha 500 Dual SIM,Nokia,Up to 236.8 kbps,101.3,7.111999999999999,100.3,58.1,12.8,10.230020435705635,2013.0,,10.0
Asha 500,Nokia,Up to 236.8 kbps,101.0,7.111999999999999,100.3,58.1,12.8,10.230020435705635,2013.0,,10.0
108 Dual SIM,Nokia,No,70.2,4.572,110.4,47.0,13.5,9.893301530860564,2013.0,,9.0
515,Nokia,Up to 236.8 kbps,101.1,6.096,114.0,48.0,11.0,10.230020435705635,2013.0,,8.0
107 Dual SIM,Nokia,No,75.8,4.572,112.9,47.5,14.9,9.995767150877802,2013.0,,8.0
106,Nokia,No,74.2,4.572,112.9,47.5,14.9,9.64565843240871,2013.0,,8.0
Lumia 625,Nokia,Class B,159.0,11.938,133.3,72.3,9.2,10.966505451905741,2013.0,,7.0
Lumia 1020,Nokia,Up to 236.8 kbps,158.0,11.43,130.4,71.4,10.4,10.966505451905741,2013.0,,7.0
208,Nokia,Up to 236.8 kbps,89.6,6.096,114.2,50.9,12.8,9.995767150877802,2013.0,,7.0
207,Nokia,Up to 236.8 kbps,91.3,6.096,114.2,50.9,12.8,9.995767150877802,2013.0,,7.0
Lumia 925,Nokia,Up to 236.8 kbps,139.0,11.43,129.0,70.6,8.5,10.966505451905741,2013.0,,5.0
Lumia 928,Nokia,Up to 236.8 kbps,162.0,11.43,133.0,68.9,10.1,10.966505451905741,2013.0,,4.0
Asha 501,Nokia,Up to 236.8 kbps,98.2,7.62,99.2,58.0,12.1,,2013.0,,5.0
Asha 210,Nokia,Class 32,97.3,6.096,111.5,60.0,11.8,10.230020435705635,2013.0,,4.0
Lumia 720,Nokia,Up to 236.8 kbps,128.0,10.921999999999999,127.9,67.5,9.0,10.966505451905741,2013.0,,2.0
Lumia 520,Nokia,Up to 236.8 kbps,124.0,10.16,119.9,64.0,9.9,10.482807956726667,2013.0,,2.0
301,Nokia,Yes,102.0,6.096,114.0,50.0,12.5,10.117643101389092,2013.0,,2.0
105,Nokia,No,70.0,3.683,107.0,44.8,14.3,9.64565843240871,2013.0,,2.0
Asha 310,Nokia,Up to 236.8 kbps,103.7,7.62,109.9,54.0,13.0,10.117643101389092,2013.0,,2.0
Lumia 505,Nokia,Up to 236.8 kbps,131.0,9.398000000000001,118.1,61.2,11.3,10.345405246717796,2012.0,,12.0
Lumia 620,Nokia,Class B,127.0,9.652,115.4,61.1,11.0,10.345405246717796,2012.0,,12.0
114,Nokia,Up to 236.8 kbps,80.0,4.572,110.0,46.0,14.8,9.995767150877802,2012.0,,11.0
206,Nokia,Up to 236.8 kbps,91.0,6.096,116.0,49.4,12.4,10.117643101389092,2012.0,,11.0
Asha 205,Nokia,Up to 236.8 kbps,94.0,6.096,112.8,61.1,13.0,9.995767150877802,2012.0,,11.0
109,Nokia,Up to 236.8 kbps,77.0,4.572,110.0,46.0,14.8,9.64565843240871,2012.0,,11.0
Lumia 822,Nokia,Class B,141.6,10.921999999999999,127.8,68.4,11.2,10.814582465906277,2012.0,,10.0
Lumia 510,Nokia,Up to 236.8 kbps,129.0,10.16,120.7,64.9,11.5,10.345405246717796,2012.0,,10.0
Lumia 810,Nokia,Class 12,145.0,10.921999999999999,127.8,68.4,10.9,10.814582465906277,2012.0,,10.0
Asha 309,Nokia,Up to 236.8 kbps,102.0,7.62,109.9,54.0,13.2,10.117643101389092,2012.0,,9.0
Asha 308,Nokia,Up to 236.8 kbps,104.0,7.62,109.9,54.0,13.0,10.117643101389092,2012.0,,9.0
Lumia 920,Nokia,Up to 236.8 kbps,185.0,11.43,130.3,70.8,10.7,10.966505451905741,2012.0,,9.0
Lumia 820,Nokia,Class 12,160.0,10.921999999999999,123.8,68.5,9.9,10.689124404913258,2012.0,,9.0
Asha 311,Nokia,Yes,95.0,7.62,106.0,52.0,12.9,10.117643101389092,2012.0,,6.0
Asha 306,Nokia,Yes,96.0,7.62,110.3,53.8,12.8,10.117643101389092,2012.0,,6.0
Asha 305,Nokia,Yes,98.0,7.62,110.3,53.8,12.8,10.117643101389092,2012.0,,6.0
113,Nokia,Yes,77.0,4.572,110.0,46.0,14.8,9.64565843240871,2012.0,,5.0
112,Nokia,Yes,85.5,4.572,110.4,46.9,15.4,10.452241240430817,2012.0,,5.0
111,Nokia,Yes,77.0,4.572,110.0,46.0,14.8,9.64565843240871,2012.0,,5.0
110,Nokia,Yes,80.0,4.572,110.0,46.0,14.5,9.995767150877802,2012.0,,5.0
Lumia 610 NFC,Nokia,Class 10,135.0,9.398000000000001,119.0,62.0,12.0,10.345405246717796,2012.0,,4.0
103,Nokia,No,76.6,3.4544,107.2,45.1,15.3,9.64565843240871,2012.0,,4.0
808 PureView,Nokia,Class 33,169.0,10.16,123.9,60.2,13.9,10.452241240430817,2012.0,,2.0
800c,Nokia,Yes,142.0,9.398000000000001,116.5,61.2,12.1,10.502831804066744,2012.0,,3.0
Lumia 610,Nokia,Class 10,131.5,9.398000000000001,119.0,62.0,12.0,10.345405246717796,2012.0,,2.0
Asha 302,Nokia,Class 33,106.0,6.096,115.2,58.9,13.5,10.367414751246828,2012.0,,2.0
Asha 203,Nokia,Class 12,90.0,6.096,114.8,49.8,13.9,9.995767150877802,2012.0,,2.0
Asha 202,Nokia,Class 12,90.0,6.096,114.8,49.8,13.9,9.995767150877802,2012.0,,2.0
Lumia 900,Nokia,Class 33,160.0,10.921999999999999,127.8,68.5,11.5,10.838416075797337,2012.0,,2.0
Lumia 900 AT&T,Nokia,Class 33,160.0,10.921999999999999,127.8,68.5,11.5,10.838416075797337,2012.0,,1.0
801T,Nokia,Yes,170.0,10.16,125.2,65.0,12.8,10.345405246717796,2011.0,,12.0
X2-02,Nokia,Class 12,71.0,5.588000000000001,113.0,50.0,15.0,9.995767150877802,2011.0,,12.0
Lumia 800,Nokia,Class 33,142.0,9.398000000000001,116.5,61.2,12.1,10.502831804066744,2011.0,,10.0
Lumia 710 T-Mobile,Nokia,Class 33,125.5,9.398000000000001,119.0,62.4,12.5,10.345405246717796,2011.0,,12.0
Lumia 710,Nokia,Class 33,125.5,9.398000000000001,119.0,62.4,12.5,10.345405246717796,2011.0,,10.0
Asha 303,Nokia,Class 32,99.0,6.604,116.5,55.7,13.9,10.345405246717796,2011.0,,10.0
Asha 300,Nokia,Yes,85.0,6.096,112.8,49.5,12.7,10.117643101389092,2011.0,,10.0
Asha 201,Nokia,Class 12,105.0,6.096,115.5,61.1,14.0,10.482807956726667,2011.0,,10.0
Asha 200,Nokia,Class 12,105.0,6.096,115.4,61.1,14.0,10.482807956726667,2011.0,,10.0
603,Nokia,Class 33,109.6,8.89,113.5,57.1,12.7,,2011.0,,10.0
C2-05,Nokia,Class 12,98.5,5.08,99.4,47.8,16.3,9.749869427396844,2011.0,,10.0
X2-05,Nokia,Class 12,87.8,5.588000000000001,113.0,50.0,15.0,9.64565843240871,2011.0,,10.0
C5-06,Nokia,Class 32,93.0,8.128,105.8,51.0,13.8,9.967226258835993,2011.0,,10.0
C5-05,Nokia,Class 32,93.0,8.128,105.8,51.0,13.8,9.967226258835993,2011.0,,10.0
C5-04,Nokia,Class 32,100.0,8.128,105.8,50.8,13.8,9.967226258835993,2011.0,,10.0
101,Nokia,No,71.0,4.572,110.0,45.5,14.9,,2011.0,,8.0
100,Nokia,No,69.6,4.572,110.0,45.5,14.9,9.733015321685963,2011.0,,8.0
701,Nokia,Class 33,131.0,8.89,117.2,56.8,11.0,10.345405246717796,2011.0,,8.0
700,Nokia,Class 33,96.0,8.128,110.0,50.7,9.7,10.07815080773465,2011.0,,8.0
600,Nokia,Class 33,100.0,8.128,111.0,53.0,13.0,10.230020435705635,2011.0,,8.0
C3-01 Gold Edition,Nokia,Class 32,100.0,6.096,111.0,47.5,11.0,10.037546953962178,2011.0,,8.0
500,Nokia,Class 33,93.0,8.128,111.3,53.8,14.1,10.117643101389092,2011.0,,8.0
N9,Nokia,Class 33,135.0,9.906,116.5,61.2,12.1,10.502831804066744,2011.0,,6.0
C5 5MP,Nokia,Yes,95.0,5.588000000000001,112.3,46.0,12.3,10.037546953962178,2011.0,,6.0
C2-06,Nokia,Class 12,115.0,6.604,103.0,51.4,17.0,9.995767150877802,2011.0,,6.0
C2-03,Nokia,Class 12,115.0,6.604,103.0,51.4,17.0,9.995767150877802,2011.0,,6.0
C2-02,Nokia,Class 12,115.0,6.604,103.0,51.4,17.0,9.995767150877802,2011.0,,6.0
702T,Nokia,Yes,127.0,6.2484,117.1,60.4,10.0,10.230020435705635,2011.0,,6.0
T7,Nokia,Yes,,8.89,113.5,59.0,12.8,10.230020435705635,2011.0,,6.0
N950,Nokia,Yes,,10.16,,,,10.367414751246828,2011.0,,6.0
Oro,Nokia,Class 33,132.0,8.89,117.3,57.5,12.2,10.230020435705635,2011.0,,5.0
X1-01,Nokia,No,91.1,4.572,112.2,47.3,16.0,10.367414751246828,2011.0,,5.0
X7-00,Nokia,Class 33,146.0,10.16,119.7,62.8,11.9,10.230020435705635,2011.0,,4.0
E6,Nokia,Class 33,133.0,6.2484,115.5,59.0,10.5,10.55170826162069,2011.0,,4.0
C7 Astound,Nokia,Class 33,130.0,8.89,117.3,56.8,10.5,10.230020435705635,2011.0,6.0,3.0
X1-00,Nokia,No,91.1,4.572,112.2,47.3,16.0,10.367414751246828,2011.0,,3.0
X2-01,Nokia,Class 32,107.5,6.096,119.4,59.8,14.3,9.995767150877802,2010.0,,11.0
C2-01,Nokia,Class 32,89.0,5.08,109.8,46.9,15.3,9.995767150877802,2010.0,,11.0
C5-03,Nokia,Class 32,93.0,8.128,105.8,51.0,13.8,9.967226258835993,2010.0,,10.0
E7,Nokia,Class 32,176.0,10.16,123.7,62.4,13.6,10.230020435705635,2010.0,,9.0
C6-01,Nokia,Class 33,131.0,8.128,103.8,52.5,13.9,10.037546953962178,2010.0,,9.0
C7,Nokia,Class 32,130.0,8.89,117.3,56.8,10.5,10.230020435705635,2010.0,,9.0
C3-01 Touch and Type,Nokia,Class 32,100.0,6.096,111.0,47.5,11.0,10.037546953962178,2010.0,,9.0
5250,Nokia,Class 32,,7.111999999999999,104.0,49.0,14.0,9.967226258835993,2010.0,,8.0
X3 Touch and Type S,Nokia,Class 10,,,,,,,,,
X3-02 Touch and Type,Nokia,Class 10,77.4,6.096,106.2,48.4,9.6,9.749869427396844,2010.0,,8.0
X5-01,Nokia,Class 32,129.0,5.9944,74.3,66.4,16.9,9.893301530860564,2010.0,,6.0
5233,Nokia,Class 32,113.0,8.128,111.0,51.7,14.5,10.367414751246828,2010.0,,1.0
E73 Mode,Nokia,Class 32,127.6,6.096,113.8,58.4,10.2,10.55170826162069,2010.0,,6.0
C2-00,Nokia,Class 6 (Up to 177.6 kbps),74.1,4.572,108.0,45.0,14.7,9.995767150877802,2010.0,,6.0
C1-02,Nokia,No,77.5,4.572,108.0,45.0,13.8,9.995767150877802,2010.0,,6.0
C1-01,Nokia,No,78.8,4.572,108.0,45.0,14.0,9.64565843240871,2010.0,,6.0
C1-00,Nokia,No,72.9,4.572,107.1,45.0,15.0,9.995767150877802,2010.0,,6.0
